suburb_median,rooms,distance,bedrooms,bathrooms,cars,landsize,lattitude,longtitude,price
470000,4,47.3,4,2,2,600,-38.07583,145.43698,643500
996000,3,8.4,3,1,3,397,-37.73724,145.00984,980000
812500,2,12,2,1,1,89,-37.71766,145.00132,320000
812500,5,12,5,2,2,499,-37.72556,144.99021,1282500
812500,4,12,4,1,2,846,-37.70559,144.9902,760500
1302500,3,2.4,3,2,1,83,-37.82458,144.99767,1590000
910500,3,19.9,3,2,2,918,-37.794,145.24636,882500
910500,3,19.9,3,2,2,651,-37.79638,145.24268,910000
901000,3,21.3,3,2,2,502,-37.82268,145.25058,777000
515000,3,20.6,3,2,2,523,-37.63528,144.93117,510000
1862500,3,15.2,3,2,1,390,-37.95035,145.01571,1651000
878500,4,22.2,4,2,2,1134,-37.89496,145.23404,1040000
878500,4,22.2,4,2,2,960,-37.88992,145.22123,1120000
610500,3,20.5,3,2,2,454,-37.63556,145.06679,601000
610500,4,20.5,4,2,2,639,-37.63947,145.08562,810000
610500,5,20.5,5,3,4,700,-37.62166,145.06747,945000
610500,3,20.5,3,2,2,330,-37.64027,145.08745,500000
720000,3,22.2,3,1,2,638,-37.98031,145.15497,700000
610000,3,14,3,1,3,581,-37.73348,144.79564,627000
1551000,3,5,3,2,1,128,-37.86545,144.98126,1180000
1230000,4,8.2,4,1,2,750,-37.73051,144.91731,1220000
492000,3,31.7,3,1,3,678,-37.56935,144.7241,500000
492000,3,31.7,3,1,4,606,-37.57532,144.71058,438000
765000,3,10.5,3,1,3,703,-37.79337,144.8418,910000
653000,3,10.5,3,1,0,557,-37.76812,144.82528,595000
639000,3,10.5,3,1,2,697,-37.78666,144.8109,710000
639000,4,10.5,4,2,2,699,-37.78945,144.80062,859000
2170000,3,10.2,3,1,2,829,-37.83273,145.08812,2225000
2170000,2,10.2,2,1,1,858,-37.82559,145.11236,1950000
2170000,4,10.2,4,2,2,861,-37.82611,145.0911,2550000
590000,4,18,4,2,2,1017,-37.69106,144.75854,740000
590000,3,18,3,2,2,360,-37.70686,144.76989,620000
515000,4,18.4,4,2,2,371,-37.867,144.65618,463500
515000,3,18.4,3,2,2,400,-37.83353,144.67324,530000
515000,3,18.4,3,2,2,326,-37.85037,144.66179,446000
686000,3,18,3,2,2,389,-37.71364,144.76031,520000
686000,3,18,3,2,1,343,-37.7117,144.75204,530000
686000,5,18,5,3,2,450,-37.71152,144.75283,725500
720000,4,15.5,4,2,1,645,-37.70841,144.79699,688000
720000,3,15.5,3,2,1,655,-37.70894,144.80205,630000
720000,4,15.5,4,3,6,876,-37.6899,144.78346,800000
720000,3,15.5,3,3,2,654,-37.69394,144.7795,760000
1415000,4,15.5,4,2,2,812,-37.7584,145.16128,1275000
1415000,5,15.5,5,3,3,767,-37.76084,145.12675,1300000
1302000,4,12.4,4,2,4,729,-37.76846,145.11183,1215000
1302000,4,12.4,4,2,2,774,-37.76941,145.12123,1320000
654000,3,15.3,3,1,2,526,-37.68164,144.99769,651000
654000,3,15.3,3,1,2,584,-37.6819,145.02294,631000
654000,3,15.3,3,1,2,685,-37.68107,145.03393,715500
1225000,3,7,3,1,0,396,-37.75358,144.98534,1110000
655000,3,12.9,3,1,1,778,-37.70321,144.87972,822000
1065000,3,17.2,3,1,1,653,-37.84034,145.2022,988000
1005000,3,14.7,3,1,2,730,-37.86288,145.25077,855000
835000,3,14.5,3,1,1,598,-37.717,145.08891,830000
790000,3,14.5,3,1,2,600,-37.69872,145.08743,710000
790000,3,14.5,3,1,2,766,-37.69821,145.08995,850000
470000,3,14.7,3,1,2,548,-37.8889,144.65744,383000
470000,4,14.7,4,2,2,358,-37.91807,144.63816,463000
470000,3,14.7,3,1,2,530,-37.89415,144.64143,471500
470000,3,14.7,3,1,1,583,-37.88702,144.66101,412500
470000,3,14.7,3,1,3,567,-37.88666,144.66149,452000
470000,4,14.7,4,2,2,520,-37.91859,144.64143,665000
470000,3,14.7,3,1,1,633,-37.89444,144.65591,485000
470000,4,14.7,4,2,1,531,-37.89556,144.64268,510000
887500,3,6.4,3,1,2,269,-37.79638,144.87911,850000
887500,3,6.4,3,1,2,447,-37.792,144.86856,915000
1160000,5,16.7,5,3,3,923,-37.90213,145.18444,1591000
1160000,5,16.7,5,3,4,677,-37.90893,145.18489,1490000
1440000,4,6.8,4,2,0,240,-37.85414,144.89561,1440000
520000,3,25.5,3,2,1,213,-37.60983,145.03874,400000
620000,3,31.4,3,2,1,863,-37.65391,145.37389,620000
1000000,2,6.3,2,1,3,463,-37.82333,144.87955,900000
1000000,4,6.3,4,2,2,446,-37.81845,144.87464,1407000
1000000,2,6.3,2,1,0,197,-37.81736,144.89133,1044000
526500,3,14,3,1,3,566,-37.74306,144.76679,555000
730000,3,10.5,3,1,2,465,-37.78141,144.82462,613000
595000,3,12.8,3,1,2,697,-37.77713,144.79746,627000
1359000,4,10.2,4,2,3,668,-37.86096,145.10026,1540000
1125000,4,21.5,4,2,4,387,-38.02848,145.10181,1510000
2340000,5,7.9,5,4,2,729,-37.806,145.09511,3812000
1950000,4,9.7,4,2,2,605,-37.79466,145.06564,1755000
800500,3,23.2,3,1,1,424,-37.84291,145.25545,606000
1611000,3,17.3,3,2,2,594,-37.97383,145.04525,1500000
1256000,3,13.8,3,2,2,264,-37.91155,145.076,900000
1256000,4,13.8,4,2,2,577,-37.9145,145.05899,1780000
670000,3,35.2,3,1,2,792,-38.03517,145.33886,620000
735000,3,25,3,1,2,868,-37.85981,145.25475,790000
735000,4,25,4,2,2,723,-37.8476,145.29493,770000
1752500,4,10.9,4,1,1,662,-37.81995,145.13089,1831000
665000,3,8.6,3,1,2,591,-37.78062,144.84803,800000
3050000,3,10.5,3,2,2,206,-37.92894,145.00341,1240000
546000,3,14,3,1,1,677,-37.69265,144.92653,586000
546000,4,14,4,1,4,752,-37.67641,144.91435,706000
546000,3,14,3,2,1,602,-37.68983,144.93499,550000
425000,4,29.8,4,2,2,576,-37.69104,144.54532,456000
1200000,2,5.2,2,1,1,108,-37.75715,144.96824,650000
1200000,4,5.2,4,2,0,256,-37.76861,144.96848,1080000
1150000,2,4,2,1,1,123,-37.7784,144.97404,620000
1150000,2,4,2,1,1,0,-37.77818,144.97412,683000
1150000,2,4,2,1,1,71,-37.77169,144.97557,501000
1150000,2,4,2,1,1,459,-37.76695,144.98204,1220000
1155000,2,5.2,2,1,1,539,-37.77279,144.94069,1150000
1357000,3,10.4,3,1,2,719,-37.85156,145.13054,1750500
710000,3,14.8,3,2,2,316,-37.76048,144.78847,640000
2300000,5,7.7,5,2,0,633,-37.84115,145.0743,2400000
2300000,4,7.7,4,2,3,947,-37.84403,145.09545,2500000
1470000,3,1.6,3,1,0,98,-37.79633,144.97269,920000
1628000,2,3.5,2,1,1,173,-37.78829,144.97476,1690000
611000,3,14.8,3,2,2,308,-37.73868,144.7325,518000
835500,3,31.2,3,2,1,379,-38.07912,145.12965,625000
525000,3,34.9,3,1,0,528,-38.09798,145.18737,480000
914000,3,27,3,1,2,463,-38.05635,145.11836,750000
750000,5,27,5,5,4,570,-38.03335,145.13212,835500
1171000,4,17.9,4,2,2,721,-37.9641,145.06547,1740000
866000,5,17.5,5,3,2,537,-37.93759,145.10028,976000
1390000,4,3.6,4,2,0,191,-37.79274,144.99863,1662500
1000000,2,6.7,2,1,1,149,-37.74945,144.96737,650000
1000000,4,6.7,4,2,2,426,-37.74892,144.95759,1400000
1000000,2,6.7,2,1,1,476,-37.73883,144.95321,996000
821000,4,6.7,4,2,2,500,-37.72165,144.95853,1011000
821000,3,6.7,3,1,1,520,-37.73323,144.98228,770000
451000,3,17.4,3,1,1,562,-37.66508,144.93506,455000
502500,4,20.6,4,2,1,336,-37.59392,144.89956,510000
502500,4,20.6,4,2,2,512,-37.58505,144.93592,590000
502500,3,20.6,3,1,1,301,-37.58739,144.92619,390000
541000,4,34.7,4,2,0,579,-38.07202,145.27369,500000
810000,2,23,2,1,2,1800,-37.79578,145.27461,1150000
810000,3,23,3,2,2,297,-37.79115,145.28337,745000
810000,3,23,3,1,1,981,-37.78444,145.30267,928000
875000,4,23,4,2,2,560,-37.77791,145.26912,1020000
1366500,3,12.4,3,1,2,721,-37.79244,145.12021,1420000
1360000,3,14.3,3,1,1,725,-37.79509,145.15591,1120000
1360000,6,14.3,6,3,2,692,-37.7746,145.15141,1655000
1360000,4,14.3,4,2,2,511,-37.77746,145.17161,1225000
1360000,3,14.3,3,1,2,660,-37.77859,145.15755,1460000
550000,4,25.9,4,2,2,550,-37.58279,145.12172,500000
550000,4,25.9,4,2,2,411,-37.6038,145.10958,531000
490000,3,28.8,3,1,2,680,-37.99581,145.24098,508000
490000,3,28.8,3,1,0,585,-37.99608,145.23587,450000
1963000,4,8.9,4,2,3,1783,-37.76457,145.06555,3300000
900000,4,18,4,2,2,688,-37.70338,145.1333,850000
900000,4,18,4,3,2,1503,-37.70697,145.14105,920000
900000,5,18,5,2,1,813,-37.7068,145.13232,850000
1900000,3,7.2,3,2,3,144,-37.88617,144.9833,1820000
660500,2,36.9,2,1,0,1000,-37.93064,145.4453,655000
630500,3,28.5,3,2,2,581,-37.98418,145.27178,630000
630500,5,28.5,5,2,2,836,-37.98873,145.27019,1015000
630500,3,28.5,3,2,3,810,-37.98841,145.26001,676000
630500,3,28.5,3,1,8,665,-37.96837,145.25176,580000
556500,4,19.6,4,2,2,571,-37.63762,145.03539,658000
556500,3,19.6,3,2,2,321,-37.63169,145.03135,500000
556500,3,19.6,3,2,1,390,-37.62882,145.00979,560000
1400000,3,7.5,3,3,1,226,-37.75485,144.9119,1315000
1400000,3,7.5,3,1,2,828,-37.74473,144.90238,1875000
1496000,3,5.7,3,1,2,697,-37.77662,145.02288,1800000
705000,3,13.1,3,1,2,619,-37.71313,144.97248,661000
749000,3,24.8,3,2,1,720,-37.87768,145.25918,861000
749000,3,24.8,3,1,3,984,-37.89766,145.29185,760000
749000,4,24.8,4,2,2,659,-37.89508,145.27879,890000
883500,2,5.1,2,1,0,148,-37.79462,144.89385,957000
600000,4,38,4,2,3,767,-38.16147,145.14285,680000
600000,3,38,3,2,1,680,-38.14016,145.13583,655000
470000,3,36.9,3,1,4,632,-38.11984,145.16209,570000
815500,4,38,4,2,2,694,-38.16227,145.1208,945000
2025000,4,7.3,4,1,1,702,-37.84914,145.06421,1908000
1337500,4,16.7,4,2,2,660,-37.88927,145.18548,1200000
1337500,3,16.7,3,1,1,836,-37.89928,145.1474,1130000
730000,3,11.2,3,1,4,650,-37.70768,144.92586,820000
730000,3,11.2,3,1,4,625,-37.69912,144.90996,760000
730000,3,11.2,3,1,1,422,-37.70425,144.93164,680000
730000,3,11.2,3,1,1,610,-37.69865,144.91733,629500
790000,3,12.9,3,2,2,453,-37.70606,144.89412,900000
830000,4,16.1,4,2,2,789,-37.69646,145.12163,770000
830000,4,16.1,4,2,2,737,-37.68433,145.11018,887500
830000,4,16.1,4,3,1,807,-37.70077,145.12743,900000
740500,3,11.2,3,2,2,591,-37.71177,144.94781,860000
2650000,3,5.3,3,1,1,259,-37.81628,145.02125,1460000
925000,3,21.3,3,2,2,678,-37.83637,145.24246,901000
1318500,3,16,3,1,2,572,-37.9526,145.04207,1257000
1318500,3,16,3,1,0,642,-37.94691,145.04935,1260000
1318500,2,16,2,1,2,591,-37.94763,145.02717,1150000
516000,3,18.4,3,2,2,580,-37.87447,144.66771,540000
1132000,3,12.3,3,1,2,628,-37.90904,145.10903,990000
1547500,4,7.8,4,2,2,1011,-37.76231,145.05138,2250000
1547500,4,7.8,4,2,0,637,-37.77671,145.04005,2530000
571500,3,14,3,1,4,764,-37.68907,144.91459,620500
843000,4,11.7,4,2,2,988,-37.75166,144.87552,1475000
741000,3,10.4,3,2,2,761,-37.72224,144.85739,750000
741000,5,10.4,5,3,4,650,-37.72285,144.86073,765000
1019000,3,3.4,3,1,0,190,-37.7956,144.92779,1060000
2317500,4,5.4,4,2,2,813,-37.80437,145.01725,3015000
1876000,3,7.3,3,2,2,446,-37.79589,145.05223,1500000
730000,3,25.2,3,1,4,540,-37.9884,145.15925,745000
730000,3,25.2,3,2,4,553,-37.99432,145.16143,725000
870000,5,23.3,5,2,2,726,-37.88309,145.24917,1070000
370000,3,31.7,3,2,1,637,-37.66195,144.59785,375000
625500,3,16.3,3,1,2,534,-37.67024,145.03644,544000
625500,3,16.3,3,1,1,532,-37.66101,145.02568,580500
625500,4,16.3,4,1,1,627,-37.66781,145.00926,710000
625500,3,16.3,3,1,2,625,-37.67427,145.02961,700000
600000,3,41,3,2,2,361,-38.13673,145.21616,565500
980000,4,14.6,4,2,2,792,-37.72608,145.12115,1129000
451000,3,17.4,3,1,1,670,-37.65168,144.91868,510000
377000,3,29.8,3,1,1,585,-37.71195,144.57235,300000
377000,3,29.8,3,1,2,670,-37.70228,144.57688,385000
409000,4,31.7,4,1,2,865,-37.67396,144.55784,427500
668500,3,17.9,3,2,1,555,-37.6764,145.05085,668000
668500,3,17.9,3,2,1,661,-37.66898,145.07209,650000
668500,2,17.9,2,1,2,374,-37.6745,145.05491,490000
668500,4,17.9,4,2,2,674,-37.65639,145.06518,800000
668500,5,17.9,5,2,5,698,-37.66683,145.07751,955000
668500,3,17.9,3,1,2,528,-37.66726,145.05819,635000
1310000,4,6.2,4,2,1,375,-37.76261,144.93249,1400000
1310000,3,6.2,3,1,0,234,-37.76321,144.91958,1245000
725000,3,26.5,3,1,2,886,-37.7753,145.31266,696000
1416000,3,14.2,3,1,2,720,-37.87735,145.13357,1635000
1416000,3,14.2,3,2,2,660,-37.86198,145.139,1406000
1416000,4,14.2,4,2,2,811,-37.85858,145.12053,1640000
900500,3,18.8,3,1,1,744,-37.93168,145.16126,9000000
900500,3,18.8,3,1,2,727,-37.9128,145.16152,1001000
900500,4,18.8,4,2,2,492,-37.92299,145.19156,1030000
1420000,3,10.1,3,2,3,926,-37.888,145.07123,1965000
680000,3,22.7,3,1,1,671,-37.962,145.18035,695000
1380000,2,1.8,2,2,0,119,-37.80304,144.95614,1803000
1325000,2,5.3,2,1,0,114,-37.78024,144.99289,950000
1325000,3,5.3,3,1,4,693,-37.76433,145.00813,1610000
1325000,4,5.3,4,1,2,318,-37.7631,144.99884,1515000
853500,4,11.2,4,2,2,866,-37.71979,144.92341,1300000
853500,4,11.2,4,2,2,656,-37.71652,144.91211,1260000
853500,4,11.2,4,1,4,550,-37.7204,144.9143,921000
1030000,3,15.5,3,1,2,680,-37.9123,145.09737,1250000
1030000,3,15.5,3,1,4,601,-37.93869,145.08441,840000
1300000,5,21.5,5,2,2,653,-37.99336,145.08953,1350000
891000,3,8.5,3,1,1,438,-37.71962,144.94756,840000
891000,3,8.5,3,1,1,559,-37.7327,144.92966,940000
590000,4,14.7,4,2,2,448,-37.91269,144.73946,620000
590000,4,14.7,4,2,2,628,-37.90622,144.74946,801000
1485000,2,3.5,2,1,0,101,-37.83446,144.94021,1722500
1485000,3,3.5,3,1,1,324,-37.83789,144.93834,2730000
1485000,3,3.5,3,1,0,130,-37.83424,144.94572,1030000
996000,4,8.4,4,1,2,509,-37.74684,144.9933,1485000
996000,7,8.4,7,3,4,530,-37.73526,144.99508,1350000
996000,3,8.4,3,1,1,473,-37.73379,144.99054,905000
996000,3,8.4,3,1,2,520,-37.75371,145.01964,1045000
812500,4,12,4,1,2,870,-37.70433,145.02068,905000
812500,2,12,2,1,2,519,-37.73019,145.01712,875000
812500,3,12,3,2,1,536,-37.69505,144.98126,670000
812500,3,12,3,1,1,540,-37.69372,144.98058,605000
1302500,3,2.4,3,1,1,209,-37.81179,145.00351,1310000
901000,3,21.3,3,2,4,941,-37.81289,145.24213,1400000
960500,5,19.9,5,3,2,651,-37.79682,145.21731,850000
960500,4,19.9,4,2,2,785,-37.79465,145.2244,1005000
515000,3,20.6,3,1,1,400,-37.62464,144.9345,393200
515000,3,20.6,3,2,3,266,-37.63544,144.93274,460000
515000,3,20.6,3,2,2,400,-37.62584,144.92506,490000
1862500,4,15.2,4,2,2,390,-37.96,145.02068,1660000
1862500,4,15.2,4,2,2,404,-37.95882,145.02138,1235000
635000,4,15.5,4,2,2,531,-37.87896,144.75473,590000
700000,4,35.4,4,2,2,771,-38.10052,145.13397,870000
700000,4,35.4,4,2,2,535,-38.09683,145.12981,880000
982500,2,5.1,2,1,1,126,-37.80473,144.89095,945000
1532500,3,1.9,3,2,1,195,-37.83381,144.96287,2200000
1532500,2,1.9,2,1,0,64,-37.83326,144.95464,980000
610500,4,20.5,4,2,1,229,-37.62614,145.06723,561000
610500,4,20.5,4,2,2,617,-37.65621,145.0939,612000
610500,3,20.5,3,2,4,806,-37.65498,145.08712,690000
492000,4,31.7,4,2,4,939,-37.57816,144.73431,597000
492000,3,31.7,3,1,4,754,-37.58442,144.75565,475000
492000,3,31.7,3,2,2,563,-37.57499,144.75329,495000
639000,3,10.5,3,1,0,694,-37.78871,144.81369,695000
639000,3,10.5,3,1,2,1143,-37.79135,144.79948,760000
639000,3,10.5,3,1,1,672,-37.80118,144.80996,583500
590000,3,18,3,2,2,662,-37.70525,144.75699,585000
720000,3,15.5,3,1,2,678,-37.70892,144.80087,685000
720000,3,15.5,3,2,3,723,-37.70458,144.79505,693000
1302000,3,12.4,3,2,2,779,-37.76311,145.10494,1245000
1302000,6,12.4,6,3,2,1054,-37.77404,145.11703,2000000
654000,3,15.3,3,1,3,819,-37.67908,145.02095,867000
654000,3,15.3,3,1,1,585,-37.67681,145.00323,590500
1225000,3,7,3,2,2,333,-37.75884,145.00264,1000000
1225000,3,7,3,2,2,199,-37.75948,144.99615,891000
655000,3,12.9,3,2,1,238,-37.70322,144.88236,615500
953000,4,14.7,4,2,1,815,-37.84839,145.24191,908000
953000,4,14.7,4,2,3,785,-37.85297,145.23815,850000
953000,4,14.7,4,2,3,741,-37.85636,145.23684,1200000
1005000,5,14.7,5,3,2,818,-37.87846,145.24212,1310000
1005000,4,14.7,4,2,2,639,-37.8789,145.24262,930000
790000,4,14.5,4,1,2,613,-37.7002,145.08434,755000
470000,2,14.7,2,1,1,487,-37.90379,144.66165,678000
470000,4,14.7,4,2,2,555,-37.89359,144.66911,645000
470000,4,14.7,4,2,0,533,-37.89337,144.64003,482500
470000,3,14.7,3,1,1,672,-37.89402,144.66276,597000
887500,4,6.4,4,2,2,588,-37.79458,144.87271,1300000
566000,4,16.5,4,3,2,544,-37.67841,144.87924,821000
566000,3,16.5,3,2,1,691,-37.68026,144.88468,635000
1160000,5,16.7,5,2,2,629,-37.91636,145.17581,1095000
469500,3,35.5,3,2,1,972,-37.51232,145.13282,601000
1440000,3,6.8,3,1,0,179,-37.86558,144.90474,1050000
1440000,3,6.8,3,1,0,296,-37.86335,144.89487,1285000
520000,3,25.5,3,2,2,400,-37.61387,145.0385,525300
1000000,2,6.3,2,1,2,269,-37.81649,144.86731,750000
1000000,6,6.3,6,3,2,1087,-37.81038,144.89389,2450000
1471000,4,7.5,4,3,3,511,-37.75788,144.90487,1436000
730000,5,10.5,5,2,3,732,-37.78345,144.82295,905000
1560000,4,5.7,4,3,2,720,-37.77928,145.02993,1680000
950000,3,11,3,2,3,530,-37.8614,144.81931,913000
625000,3,15.5,3,1,2,459,-37.87063,144.77632,590000
828000,3,9.4,3,1,3,693,-37.83511,144.84905,1070000
2300000,4,6.3,4,2,2,761,-37.85249,145.02091,5100000
1185000,3,4.3,3,1,,245,-37.77215,144.91144,985000
1950000,3,9.7,3,2,3,683,-37.80273,145.08392,1785000
1950000,4,9.7,4,2,2,996,-37.7883,145.07805,2650000
1950000,5,9.7,5,3,3,711,-37.79066,145.09004,1951000
1950000,5,9.7,5,3,2,743,-37.80235,145.09311,1950000
800500,3,23.2,3,1,2,725,-37.85063,145.25802,824000
1256000,4,13.8,4,1,2,583,-37.93206,145.07929,1216000
1256000,2,13.8,2,1,5,587,-37.91567,145.05357,1575000
1256000,3,13.8,3,2,2,616,-37.91506,145.07121,1470000
670000,4,35.2,4,3,2,675,-38.06508,145.35417,975000
2017500,4,17.3,4,3,2,665,-37.97359,145.01884,1950000
1140500,3,13.4,3,2,1,583,-37.80347,145.1427,1160000
1140500,4,13.4,4,1,3,757,-37.80815,145.15441,1375000
1140500,3,13.4,3,2,4,798,-37.80752,145.14878,1320000
1752500,3,10.9,3,1,3,1100,-37.8164,145.12964,2831000
1752500,2,10.9,2,1,2,701,-37.82756,145.11897,1820000
3050000,5,10.5,5,5,2,830,-37.89544,145.00279,5500000
1900000,4,10.3,4,2,2,583,-37.90953,145.0155,2515000
1900000,3,10.3,3,2,3,594,-37.91166,145.02265,1590000
1900000,3,10.3,3,1,1,602,-37.92066,145.01629,1775000
546000,3,14,3,1,1,659,-37.69404,144.91764,673000
1200000,3,5.2,3,2,1,249,-37.77394,144.96317,1200000
1200000,2,5.2,2,1,0,140,-37.76806,144.9598,800000
1150000,2,4,2,1,,154,-37.77221,144.97537,1023000
753000,3,12.1,3,1,2,532,-37.69669,145.04515,680000
753000,3,12.1,3,1,2,542,-37.70861,145.05691,814000
753000,3,12.1,3,1,1,541,-37.70603,145.05423,715000
572500,3,14.8,3,2,2,631,-37.75225,144.7552,657500
1126500,3,14.7,3,2,2,369,-37.85793,145.13925,930000
2300000,4,7.7,4,3,2,947,-37.84457,145.06218,4060000
1628000,2,3.5,2,1,1,193,-37.78406,144.97494,1520000
1171000,3,17.9,3,2,2,657,-37.95499,145.06775,1295000
1390000,3,3.6,3,2,,123,-37.78888,145.00036,1436000
1000000,4,6.7,4,1,1,560,-37.74192,144.95097,1055000
1000000,4,6.7,4,1,1,452,-37.75089,144.94833,1080000
1000000,3,6.7,3,1,4,460,-37.74513,144.95458,1210000
821000,4,6.7,4,1,5,565,-37.72525,144.96583,926000
451000,3,17.4,3,1,2,551,-37.65532,144.93393,457000
502500,4,20.6,4,2,2,406,-37.57008,144.90388,505000
810000,4,23,4,2,2,655,-37.79725,145.29651,730000
810000,3,23,3,1,8,1082,-37.80618,145.27755,1005000
875000,3,23,3,2,2,659,-37.77473,145.26256,790000
875000,3,23,3,2,2,899,-37.78028,145.26581,931000
872000,3,23,3,2,1,1007,-37.76653,145.29163,857000
430000,3,14,3,1,1,627,-37.66781,144.93809,477000
620000,3,24.7,3,1,1,372,-37.98383,145.20342,500000
620000,3,24.7,3,2,1,673,-37.98096,145.22621,510000
633500,3,24.7,3,1,2,544,-37.95135,145.19806,632000
755000,4,21.8,4,2,2,879,-37.68001,145.16,950000
887000,4,22.2,4,2,2,615,-37.96746,145.12788,955000
1366500,4,12.4,4,2,3,652,-37.78145,145.13598,1375000
1366500,5,12.4,5,3,2,630,-37.78151,145.12515,1820000
1360000,3,14.3,3,1,3,713,-37.79507,145.15914,1482000
1360000,4,14.3,4,2,2,775,-37.80126,145.1665,1470000
1360000,3,14.3,3,2,1,646,-37.78758,145.16792,1381000
1360000,3,14.3,3,2,1,848,-37.78693,145.16384,1620000
550000,4,25.9,4,2,2,387,-37.59589,145.11364,555000
900000,3,18,3,2,2,662,-37.70519,145.13315,881017
556500,4,19.6,4,1,5,548,-37.65256,145.04093,652000
556500,3,19.6,3,1,2,654,-37.63923,145.05306,557500
1400000,4,7.5,4,2,3,920,-37.7554,144.92351,2100000
1400000,4,7.5,4,1,1,478,-37.74424,144.89149,900000
1400000,3,7.5,3,1,2,649,-37.74212,144.89256,1500000
1496000,3,5.7,3,2,1,292,-37.77788,145.01964,1492000
749000,3,24.8,3,1,2,944,-37.87558,145.27197,760000
1625000,3,2.1,3,2,1,203,-37.80475,144.98228,2300000
1100000,2,3.4,2,1,2,263,-37.78128,144.92325,1090000
1100000,3,3.4,3,1,2,241,-37.78365,144.93015,1500000
883500,3,5.1,3,2,2,121,-37.79949,144.88487,810000
600000,4,38,4,1,3,713,-38.15675,145.12707,695000
600000,3,38,3,1,1,972,-38.13954,145.13086,938000
815500,3,38,3,2,2,2405,-38.16457,145.12421,1155000
815500,4,38,4,2,2,1471,-38.15984,145.10884,1905000
645000,3,12.9,3,1,2,300,-37.68416,144.8895,680000
645000,4,12.9,4,2,2,729,-37.6927,144.89395,670000
645000,3,12.9,3,1,3,529,-37.69485,144.89092,650000
645000,4,12.9,4,2,3,213,-37.68247,144.88446,670000
2025000,3,7.3,3,2,2,400,-37.85223,145.08676,1300000
2025000,4,7.3,4,2,2,728,-37.85541,145.0639,2825000
2025000,4,7.3,4,3,2,276,-37.8616,145.06801,1770000
2025000,2,7.3,2,1,1,848,-37.85875,145.08441,1910000
2025000,3,7.3,3,1,1,645,-37.85341,145.09189,1850000
2025000,3,7.3,3,2,2,656,-37.86521,145.07034,2152500
1337500,3,16.7,3,1,,652,-37.8717,145.17267,1370000
730000,3,11.2,3,1,1,697,-37.70239,144.91289,815000
730000,4,11.2,4,1,3,649,-37.7022,144.92241,835000
730000,3,11.2,3,1,2,655,-37.70608,144.92541,830000
730000,3,11.2,3,1,3,760,-37.70189,144.93294,815000
730000,3,11.2,3,1,3,618,-37.69836,144.93891,780000
790000,4,12.9,4,2,2,2679,-37.70207,144.89805,635000
830000,3,16.1,3,1,2,676,-37.71825,145.09488,700000
650000,4,20.4,4,2,2,1057,-37.65467,144.9035,797000
2020000,4,13.8,4,2,4,728,-37.94437,145.00288,2675000
2020000,4,13.8,4,3,2,699,-37.94088,145.0145,1900000
2020000,4,13.8,4,2,2,766,-37.93571,145.0153,2260000
1318500,2,16,2,1,1,254,-37.95188,145.05369,832000
516000,5,18.4,5,2,2,650,-37.85638,144.70671,610000
516000,4,18.4,4,1,2,570,-37.87552,144.69648,555000
1132000,3,12.3,3,1,3,594,-37.9028,145.10605,1080000
595000,5,14,5,2,4,647,-37.73726,144.82998,750000
843000,4,11.7,4,1,2,612,-37.75035,144.86431,1010000
2317500,4,5.4,4,2,2,838,-37.80894,145.05853,3060000
2317500,4,5.4,4,2,4,350,-37.80127,145.03733,1690000
1876000,4,7.3,4,2,2,12300,-37.79459,145.03921,1600000
625500,3,16.3,3,1,2,888,-37.66075,145.01133,685000
625500,4,16.3,4,2,2,500,-37.65936,144.9967,715000
625500,3,16.3,3,1,1,551,-37.66613,145.01347,685500
1824000,3,8.4,3,1,1,641,-37.87811,145.07778,1430000
1056000,3,4.3,3,2,2,359,-37.78606,144.88459,983000
451000,4,17.4,4,3,2,572,-37.65465,144.92182,560000
451000,3,17.4,3,2,2,452,-37.64023,144.91399,482000
369000,5,31.7,5,2,2,590,-37.68217,144.56926,460000
369000,3,31.7,3,1,2,583,-37.68146,144.57106,430000
409000,3,31.7,3,2,2,575,-37.66745,144.55857,438000
1097500,4,20,4,2,2,530,-37.98368,145.09237,900000
1097500,3,20,3,2,2,535,-37.98329,145.0918,960500
1310000,3,6.2,3,2,0,411,-37.76285,144.90575,1210000
1310000,4,6.2,4,2,3,465,-37.76306,144.92851,1450000
1160000,4,14.3,4,2,2,595,-37.94253,145.05911,1188000
1120000,2,21.5,2,1,2,502,-38.00663,145.08492,1300000
1416000,3,14.2,3,2,2,786,-37.87834,145.12131,1800000
900500,4,18.8,4,3,2,650,-37.92979,145.2036,1105000
1080000,4,6.2,4,1,,545,-37.84399,144.89125,1180000
1095000,2,10.4,2,1,0,650,-37.73612,144.88474,1370000
1095000,5,10.4,5,2,2,647,-37.74269,144.88607,1215000
1095000,2,10.4,2,1,1,650,-37.74016,144.88805,1300000
1380000,2,1.8,2,1,0,129,-37.80318,144.94513,1100000
1380000,3,1.8,3,1,3,163,-37.80452,144.95718,1425000
1380000,3,1.8,3,2,1,173,-37.79614,144.94248,1550000
1325000,2,5.3,2,1,0,270,-37.77816,144.99995,1386000
1325000,4,5.3,4,3,4,422,-37.76969,145.00718,1700000
